,OriginalPrice,SalePrice,Discount,Ratings,Comments,Media,Brand,QtySold,Favourites,link,SubCat1,SubCat2,SubCat3,Content,LogQtySold,NORPercent
877,30.2,30.2,0,5.0,1,0,Cebion,12,6,https://shopee.sg/Cebion-Vitamin-C-With-Calcium-Effervescent-Tablets-Orange-Flavour-40s-i.195238920.6778320381?sp_atk=7b57004b-bfd7-4e72-b2a9-6614aade72a6,Health & Wellness,Food Nutrition,Others,650.0,2.4849066497880004,0.3333333333333333
878,5.9,5.9,0,5.0,2,2,GATSBY,11,1,https://shopee.sg/Gatsby-Facial-Wash-Perfect-Scrub-130g-i.195238920.4821349927?sp_atk=7b9719af-d7ce-444f-a778-1b861db0fcdb,Beauty & Personal Care,Men's Grooming,Face,349.0,2.3978952727983707,0.36363636363636365
879,3.9,3.9,0,5.0,2,2,VASELINE,5,4,https://shopee.sg/Vaseline-Fresh-And-Hydrated-Whitening-Gel-70Ml-i.195238920.3479871930?sp_atk=a7b9bf9f-2a03-4698-827c-572dd464d165,Beauty & Personal Care,Skincare,Moisturizer,1237.0,1.6094379124341003,0.8
880,49.0,49.0,0,5.0,2,2,L'OREAL PARIS,8,10,https://shopee.sg/Loreal-Paris-Dermo-Expertise-Age-Perfect-Supreme-Regenerating-Cream-50Ml-i.195238920.3005601765?sp_atk=2851d69a-90c7-43b1-a505-7dd97bb79a7f,Beauty & Personal Care,Skincare,Moisturizer,1437.0,2.0794415416798357,0.5
881,9.1,9.1,0,4.3,3,1,panadol,9,3,https://shopee.sg/Panadol-Menstrual-20'S-i.195238920.4809140646?sp_atk=49c6ab31-4be5-40ce-af0b-88ee6ce68d1d,Health & Wellness,OTC Medications,Fever & Painkillers,709.0,2.1972245773362196,0.4444444444444444
882,24.9,22.3,10,5.0,0,0,Nature's Way,3,8,https://shopee.sg/NATURES-WAY-Kids-Smart-Vita-Gummies-Sugar-Free-Probiotics-65-Gummies-i.195238920.9549387003?sp_atk=3a46db69-76c9-4224-886d-933217529eb5,"Toys, Kids & Babies",Feeding & Nursing,Kids and Baby Supplements,696.0,1.0986122886681098,1.0
883,52.7,52.7,0,4.5,8,7,Isomil,53,2,https://shopee.sg/ISOMIL-EyeQ-Plus-Soy-Growing-Up-Formula-Stage-3-(For-1-to-10yrs-Old)-850g-i.195238920.3918716763?sp_atk=c91f0bac-9704-4c68-ad09-a7c8456350bf,"Toys, Kids & Babies",Milk Formula (1 year+),Others,1516.0,3.970291913552122,0.20754716981132076
884,59.9,53.8,10,4.5,4,4,d program,19,15,https://shopee.sg/d-program-Power-Vital-Solution-25g-i.195238920.7127888375?sp_atk=649b1ef2-d1bc-42f3-91cc-d3337d6b43a2,Beauty & Personal Care,Makeup,Gift Sets,1126.0,2.9444389791664403,0.42105263157894735
885,4.0,4.0,0,4.7,0,0,whisper,19,8,https://shopee.sg/Whisper-Regular-20'S-i.195238920.3518740198?sp_atk=6045e969-a640-4a7c-b77b-8dbf4c3b9ec0,Beauty & Personal Care,Feminine Care,Tampons & Menstrual Cup,296.0,2.9444389791664403,0.3684210526315789
886,33.9,30.4,10,4.8,1,2,La Roche-Posay,10,10,https://shopee.sg/La-Roche-Posay-Effaclar-Foaming-Purifying-Gel-200Ml-i.195238920.7179829254?sp_atk=66274faa-665f-444d-908b-0a1d57152cbe,Beauty & Personal Care,Skincare,Cleanser,571.0,2.302585092994046,0.6
887,16.9,16.9,0,4.8,2,1,Simple,8,9,https://shopee.sg/Simple-Water-Boost-Micellar-Facial-Gel-Wash150Ml-i.195238920.8116869145?sp_atk=9bd77b03-4d95-4e9c-be7c-7377457fc88c,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,806.0,2.0794415416798357,0.5
888,7.45,7.45,0,5.0,0,0,SOFY,14,12,https://shopee.sg/SOFY-Sports-Day-Ultra-Slim-Wing-26cm-19s-i.195238920.10500404005?sp_atk=08a85ad6-e303-4068-a8d5-13829176003b,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,506.0,2.6390573296152584,0.14285714285714285
889,14.9,14.05,6,5.0,2,2,Dr. Bronner's,11,7,https://shopee.sg/DR-BRONNER'S-Lavender-Castile-Liquid-Soap-237ml-i.195238920.5121385754?sp_atk=26bc16a0-9ce6-4029-b2bb-a559cacfe5ff,Beauty & Personal Care,Bath & Body,Body Wash,1993.0,2.3978952727983707,0.18181818181818182
890,38.5,38.5,0,5.0,1,1,Cetaphil,12,12,https://shopee.sg/Cetaphil-Moisture-Crm-16Oz-i.195238920.4118624642?sp_atk=1e0fbb6a-82ad-416c-91ba-e51d1b6d8220,Beauty & Personal Care,Skincare,Moisturizer,296.0,2.4849066497880004,0.25
891,43.0,38.7,10,5.0,1,1,BLACKMORES,5,6,https://shopee.sg/BLACKMORES-Buffered-C-Dietry-Supplement-Slow-Release-120s-i.195238920.9350986678?sp_atk=9a350b25-e624-4445-9f0f-857785938147,Health & Wellness,Food Nutrition,Others,163.0,1.6094379124341003,0.4
892,66.1,66.1,0,5.0,2,2,Centrum,7,4,https://shopee.sg/CENTRUM-For-Women-Multi-Vitamin-Tablets-100s-i.195238920.8431633561?sp_atk=05f5bc98-7f65-4b49-bdfc-56e88b7e654f,Health & Wellness,Supplements,Multivitamin & Minerals,951.0,1.9459101490553132,0.2857142857142857
893,11.5,10.3,10,5.0,2,2,Neutrogena,14,5,https://shopee.sg/Neutrogena-Deep-Clean%C2%AE-Hydrating-Foaming-Cleanser-100G-i.195238920.7779741212?sp_atk=c3a45036-8c1c-4cf8-abba-8268cbd36ac4,Beauty & Personal Care,Skincare,Cleanser,1316.0,2.6390573296152584,0.21428571428571427
894,22.9,21.65,5,5.0,2,2,Dr. Bronner's,10,6,https://shopee.sg/DR-BRONNER'S-Tea-Tree-Castile-Liquid-Soaps-473ml-i.195238920.5221385704?sp_atk=8588466c-913d-440d-a9de-c04a106a0061,Beauty & Personal Care,Bath & Body,Body Wash,1994.0,2.302585092994046,0.2
895,10.0,9.5,5,5.0,0,0,ICM Pharma,10,8,https://shopee.sg/Icm-Pharma-Mycoban-Topical-Antifungal-Cream-15G-i.195238920.8051051792?sp_atk=ea71f8c6-f319-45f2-a93d-76c620638a18,Health & Wellness,OTC Medications,Topical Ointment & Creams,321.0,2.302585092994046,0.2
896,11.8,10.5,11,5.0,0,1,Candazole,8,5,https://shopee.sg/Candazole-Fungal-Infection-Cream-15g-i.195238920.3006306594?sp_atk=edb1d0d8-b6ab-4784-ad8d-bbd172e7bf79,Health & Wellness,OTC Medications,Topical Ointment & Creams,1069.0,2.0794415416798357,0.25
897,24.9,24.9,0,5.0,1,1,Cetaphil,6,8,https://shopee.sg/Cetaphil-Daily-Facial-Moisturizer-Spf-15-118ml-i.195238920.9817607940?sp_atk=c7726219-805b-487e-a42b-617fbba07150,Beauty & Personal Care,Skincare,Moisturizer,539.0,1.791759469228055,0.3333333333333333
898,13.9,12.4,11,5.0,1,1,Neutrogena,7,3,https://shopee.sg/Neutrogena-Deep-Clean%C2%AE-Purifying-Scrub-100G-i.195238920.9417015541?sp_atk=aeb08ffb-252d-4732-b563-46549e0fe47d,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,913.0,1.9459101490553132,0.2857142857142857
899,16.9,15.1,11,5.0,2,2,La Roche-Posay,19,5,https://shopee.sg/La-Roche-Posay-Cicaplast-Levres-(For-Chapped-Cracked-Lip)-7.5Ml-i.195238920.9816978789?sp_atk=2c0ecca5-c5f0-4764-8256-6b596a747814,Beauty & Personal Care,Skincare,Cleanser,346.0,2.9444389791664403,0.2631578947368421
900,29.9,29.9,0,5.0,2,2,renu,20,12,https://shopee.sg/BAUSCH-LOMB-renu%C2%AE-sensitive%E2%84%A2-Multi-Purpose-Solution-355ml-Triple-Pack-i.195238920.11701491339?sp_atk=1a6127ce-44c8-4e49-ab71-48f69470674f,Health & Wellness,OTC Medications,"Eye, Nose, Throat Care",1406.0,2.995732273553991,0.25
901,18.9,18.9,0,5.0,1,0,Diane,19,14,https://shopee.sg/MOIST-DIANE-Extra-Fresh-Scalp-Essence-Mist-Type-60ml-i.195238920.10600516527?sp_atk=1a8937f0-4d7f-410b-9003-6b32d17a8da3,Beauty & Personal Care,Skincare,Serum & Treatment,2859.0,2.9444389791664403,0.2631578947368421
902,36.0,36.0,0,4.7,1,0,Holistic Way,10,2,https://shopee.sg/Holistic-Way-Children%E2%80%99s-Vitamin-C-Zinc-Gummy-90s-i.195238920.8817678480?sp_atk=d8c00fda-62ce-4ca2-89fb-f6459bb7c756,"Toys, Kids & Babies",Feeding & Nursing,Kids and Baby Supplements,861.0,2.302585092994046,0.3
903,228.0,205.2,10,4.3,3,1,SK-II,11,0,https://shopee.sg/SK-II-R.N.A.POWER-Radical-New-Age-Moisturising-Cream-80g-i.195238920.4978515995?sp_atk=bad15053-d444-40ec-ab30-5ded13716e37,Beauty & Personal Care,Skincare,Moisturizer,673.0,2.3978952727983707,0.36363636363636365
904,2.9,2.9,0,4.5,1,1,Watsons,16,4,https://shopee.sg/Watsons-Dis-U-Wr-Spunl-Ladies-Fs-5'S-i.195238920.3507842679?sp_atk=33335dda-6bc9-4c6d-b295-02411e402823,Women's Apparel,Others,Others,514.0,2.772588722239781,0.25
905,75.9,68.2,10,4.6,6,5,d program,25,22,https://shopee.sg/d-program-Whitening-Clear-Jelly-Essence-60g-i.195238920.7127888314?sp_atk=3e535b1f-0f85-4a6f-a28e-c4979d89b53e,Beauty & Personal Care,Skincare,Serum & Treatment,1671.0,3.2188758248682006,0.28
906,3.85,3.85,0,4.8,2,2,VASELINE,17,10,https://shopee.sg/Vaseline-Lotion-Intensive-Rescue-0.35oz-i.195238920.8411792817?sp_atk=1642b347-4bad-4384-aebe-da2dacef81b3,Beauty & Personal Care,Bath & Body,Body lotion,105.0,2.833213344056216,0.35294117647058826
907,14.9,13.3,11,5.0,0,0,SATO PHARMACEUTICAL,15,1,https://shopee.sg/SATO-Satolax-Vegetable-Laxative-4G-20s-i.195238920.4709140553?sp_atk=5ee73615-cfd2-449e-95c4-29da9938529d,Food & Beverages,Snacks & Sweets,Chocolate,529.0,2.70805020110221,0.13333333333333333
908,11.9,11.9,0,5.0,0,0,senka,12,2,https://shopee.sg/SENKA-Perfect-Bubble-for-Body-Sweet-Floral-500ml-i.195238920.9149202071?sp_atk=604296eb-cf69-481f-a193-c305f64b1c11,Beauty & Personal Care,Bath & Body,Bubble Bath,358.0,2.4849066497880004,0.16666666666666666
909,6.55,5.8,11,5.0,2,2,Nivea,9,5,https://shopee.sg/NIVEA-Extra-Whitening-Deodorant-Stick-40ml-i.195238920.10900518005?sp_atk=d56c5547-0232-4806-8062-ac0c0851143d,Beauty & Personal Care,Bath & Body,Deodorant,591.0,2.1972245773362196,0.2222222222222222
910,38.8,36.75,5,5.0,1,1,Curel,9,1,https://shopee.sg/CUREL-Moisture-Cream-40g-i.195238920.6021384485?sp_atk=58c7b241-2abb-470c-84e9-4c73ed152589,Beauty & Personal Care,Skincare,Moisturizer,1170.0,2.1972245773362196,0.3333333333333333
911,13.9,13.9,0,5.0,1,1,Cetaphil,9,7,https://shopee.sg/Cetaphil-Gentle-Skin-Cleansing-Cloths-25s-i.195238920.9717640359?sp_atk=b3b16c2c-6487-4381-8b9b-35763a7592fb,Beauty & Personal Care,Skincare,Cleanser,308.0,2.1972245773362196,0.2222222222222222
912,22.9,21.65,5,5.0,2,2,Dr. Bronner's,9,1,https://shopee.sg/DR-BRONNER'S-Lavender-Castile-Liquid-Soap-473ml-i.195238920.5221385729?sp_atk=2fb5b945-a061-49a9-8968-72c4d5e53b41,Beauty & Personal Care,Bath & Body,Body Wash,1993.0,2.1972245773362196,0.2222222222222222
913,2.95,2.2,25,5.0,1,1,Darlie,9,4,https://shopee.sg/Darlie-DA-Travel-Kit-i.195238920.5021393889?sp_atk=3f96d3b5-e9e2-47b9-95fa-9a13190b3aad,Beauty & Personal Care,Oral Care,Toothpaste,509.0,2.1972245773362196,0.2222222222222222
914,18.95,16.95,11,5.0,2,1,Nivea,6,2,https://shopee.sg/Nivea-Q10Plus-Firming-Body-Lotion-400ml-i.195238920.4021349732?sp_atk=dd310e3e-54a9-484b-9a33-3c982ffba4c7,Beauty & Personal Care,Bath & Body,Body lotion,690.0,1.791759469228055,0.3333333333333333
915,23.0,20.7,10,5.0,0,0,NaturVital,4,1,https://shopee.sg/NATURVITAL-Hairloss-Shampoo-Anti-Breakage-300ml-i.195238920.3042418928?sp_atk=1d578a28-4b03-467e-b138-72f976a6f4e4,Beauty & Personal Care,Women's Hair Care,Shampoo,656.0,1.3862943611198906,0.5
916,18.9,18.9,0,5.0,1,0,3M,6,2,https://shopee.sg/FUTURO-Comfort-Lift-Elbow-Support-M-i.195238920.9332146729?sp_atk=dea4edce-a031-4e83-b831-4531c8744a21,Sports & Outdoors,Recovery & Protection,Wrist & Arm Support,155.0,1.791759469228055,0.3333333333333333
917,22.4,21.2,5,5.0,2,2,Redoxon,19,2,https://shopee.sg/Redoxon-Triple-Action-Effervescent-Tab-Orange-30-Tablets-i.195238920.8917624713?sp_atk=1c23e6eb-8e12-41ce-be8a-84e5a1d5ccd3,Health & Wellness,Food Nutrition,Others,330.0,2.9444389791664403,0.10526315789473684
918,47.2,42.45,10,5.0,1,2,GreenLife,8,3,https://shopee.sg/Greenlife-One-a-Day-Glucosamine-90-Tablets-i.195238920.7021429584?sp_atk=b0b6db47-5a9a-4986-963c-5ffee0a680c7,Health & Wellness,Supplements,Multivitamin & Minerals,1189.0,2.0794415416798357,0.375
919,26.8,26.8,0,5.0,1,1,Ocean Health,7,2,https://shopee.sg/Ocean-Health-Iron-Energy-Formula-28-Sac-i.195238920.6779934491?sp_atk=38fd11c5-824f-4d2f-9bbf-d61ec5e17f5d,Health & Wellness,Food Nutrition,Others,842.0,1.9459101490553132,0.2857142857142857
920,3.5,3.5,0,5.0,1,1,GATSBY,6,2,https://shopee.sg/Gatsby-Ice-Citrus-Ice-Type-Deodorant-Body-Paper-10-Pieces-i.195238920.4421349991?sp_atk=103adb9d-3954-4d76-bae6-1790cd07b1c5,Beauty & Personal Care,Bath & Body,Deodorant,534.0,1.791759469228055,0.3333333333333333
921,49.9,44.8,10,5.0,1,1,Cetaphil,7,3,https://shopee.sg/Cetaphil-Pro-Ad-Derma-Skin-Restoring-Body-Moisturizer-295ml-i.195238920.9417641852?sp_atk=46d768ee-b11c-4901-9204-a73d24bc13da,Beauty & Personal Care,Bath & Body,Body lotion,877.0,1.9459101490553132,0.2857142857142857
922,10.9,10.9,0,5.0,1,1,St. Ives,6,3,https://shopee.sg/St-Ives-Glowing-Apricot-Cleanser-(Removes-Dirt-Oil-and-Impurities)-200ml-i.195238920.9011801203?sp_atk=c3642877-c51f-42f4-812e-e3f822c9afb1,Beauty & Personal Care,Skincare,Cleanser,954.0,1.791759469228055,0.3333333333333333
923,15.9,15.9,0,5.0,1,1,Za官网,6,2,https://shopee.sg/Za-Total-Hydration-BB-Cream-UV-SPF43-PA-20g-i.195238920.6878288354?sp_atk=dea32762-beda-4f5b-92cb-e3bab7d45e93,Beauty & Personal Care,Makeup,Foundation,403.0,1.791759469228055,0.3333333333333333
924,39.9,39.9,0,5.0,0,0,Cetaphil,7,11,https://shopee.sg/Cetaphil-Bright-Healthy-Radiance-Night-Cream-(Brighten-And-Even-Skin-Tone)-50G-i.195238920.6279774588?sp_atk=f42b0919-bd5e-4a55-9525-9687450bee91,Beauty & Personal Care,Skincare,Moisturizer,1245.0,1.9459101490553132,0.2857142857142857
925,15.5,15.5,0,5.0,1,1,Cetaphil,12,2,https://shopee.sg/Cetaphil-Gentle-Skin-Cleanser-250ml-i.195238920.5579930014?sp_atk=2af349a9-dc36-49a9-ae84-adcd57124812,Beauty & Personal Care,Skincare,Cleanser,433.0,2.4849066497880004,0.16666666666666666
926,8.3,8.3,0,5.0,1,1,Nexcare,13,8,https://shopee.sg/Nexcare-Wp-Knee-Elbow-10S-i.195238920.4318632928?sp_atk=8053fca5-e18a-4f10-8e51-ea2f2566a799,Sports & Outdoors,Recovery & Protection,Knee & Ankle Guard,296.0,2.5649493574615367,0.15384615384615385
927,39.0,35.1,10,5.0,0,0,Swisse,8,2,https://shopee.sg/Swisse-Ultiboost-Vitamin-C-Manuka-Honey-Chewable-Tablets-120s-i.195238920.3878681649?sp_atk=8ee2cd47-7817-4d4d-8087-4cb886ca17df,Health & Wellness,Food Nutrition,Others,1301.0,2.0794415416798357,0.25
928,55.0,49.5,10,5.0,1,1,BLACKMORES,4,3,https://shopee.sg/BLACKMORES-Ultimate-Radiant-Skin-30s-i.195238920.3787997385?sp_atk=bafcdbe5-d823-424b-826a-d6d1edeed5cb,Health & Wellness,Food Nutrition,Others,1061.0,1.3862943611198906,0.5
929,42.2,37.95,10,5.0,1,1,Eucerin,6,3,https://shopee.sg/Eucerin-Aquaporin-Active-50Ml-i.195238920.3005845249?sp_atk=4b0d1a16-1ee5-4dce-9239-06012fcba97a,Beauty & Personal Care,Skincare,Moisturizer,630.0,1.791759469228055,0.3333333333333333
930,4.5,4.5,0,5.0,2,2,Biore,16,2,https://shopee.sg/BIORE-Instant-Foaming-Hand-Wash-(Citrus)-Refill-450ml-i.195238920.4987913730?sp_atk=d19402be-402b-4160-89c4-ab1eb046ea3a,Beauty & Personal Care,Bath & Body,Hand Wash & Sanitizers,464.0,2.772588722239781,0.1875
931,2.05,2.05,0,5.0,1,2,Gaviscon,24,2,https://shopee.sg/Gaviscon-Double-Action-Liquid-Sachet-(Helps-In-Heartburn-Ingestion)-10ml-i.195238920.4279920963?sp_atk=55782f8a-b60d-4961-9a34-d89252040f3e,Health & Wellness,OTC Medications,Others,296.0,3.1780538303479458,0.08333333333333333
932,4.45,4.45,0,5.0,0,0,SOFY,17,5,https://shopee.sg/SOFY-Night-Ultra-Fit-40cm-8's-i.195238920.11400403305?sp_atk=1a2d78e1-6aa3-4f2c-bf38-98a9a6647560,Beauty & Personal Care,Feminine Care,Sanitary Pads & Pantyliners,180.0,2.833213344056216,0.11764705882352941
933,11.9,11.0,8,5.0,3,3,Gillette,15,11,https://shopee.sg/Gillette-Venus-Satincare-Sensitive-Skin-Shave-Gel-With-Aloe-Vera-195G-i.195238920.7579836776?sp_atk=822a6327-2032-4d51-8477-e0b5e9addbb7,Beauty & Personal Care,Men's Grooming,Shave,528.0,2.70805020110221,0.3333333333333333
934,14.9,14.9,0,5.0,2,0,Watsons,9,4,https://shopee.sg/Watsons-Double-Ha-Intensive-Moisturising-Mask-10s-i.195238920.6978312748?sp_atk=f455b6be-0555-4cb2-ac7e-d9d5fda2c0f2,Beauty & Personal Care,Skincare,Mask,1059.0,2.1972245773362196,0.5555555555555556
935,33.9,30.4,10,5.0,4,3,La Roche-Posay,8,7,https://shopee.sg/La-Roche-Posay-Toleriane-Caring-Wash-200Ml-i.195238920.8517227711?sp_atk=3aa9a493-50b0-46d2-934a-7af86f24c28e,Beauty & Personal Care,Skincare,Cleanser,1039.0,2.0794415416798357,0.625
936,19.9,17.8,11,5.0,1,1,Ocean Health,16,3,https://shopee.sg/Ocean-Health-Vitamin-D3-1000IU-Softgel-60s-i.195238920.6679920049?sp_atk=40a298f3-0f64-4dc4-a28b-b9773bc9eeeb,Health & Wellness,Food Nutrition,Others,735.0,2.772588722239781,0.3125
937,45.0,40.5,10,5.0,0,0,La Roche-Posay,9,7,https://shopee.sg/La-Roche-Posay-Cicaplast-Baume-B5-Multi-Purpose-Soothing-Cream-100Ml-i.195238920.9817231581?sp_atk=daef0506-8c25-44b2-912d-05f3129c9380,Beauty & Personal Care,Skincare,Cleanser,997.0,2.1972245773362196,0.5555555555555556
938,25.4,22.8,10,5.0,2,2,Eau Thermale Avene,10,11,https://shopee.sg/Eau-Thermale-Avene-Gentle-Exfoliating-Face-Gel-(For-Deep-Cleanse-and-Sensitive-Skin)-75ml-i.195238920.9212051572?sp_atk=2c9641e5-4029-4795-ab64-62bc9b7a72c1,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,791.0,2.302585092994046,0.5
939,10.2,9.15,10,5.0,0,0,Hansaplast,24,4,https://shopee.sg/Hansaplast-Blister-Plaster-Small-6-Pieces-i.195238920.9117606855?sp_atk=3a3204e9-2c1c-415c-a0db-aa4fe5647d10,Health & Wellness,Medical Supplies,First Aid Supplies,179.0,3.1780538303479458,0.20833333333333334
940,85.0,76.5,10,5.0,1,1,Heritage,11,2,https://shopee.sg/Heritage-Deep-Sea-Japanese-Squalene-200-Capsules-i.195238920.9017635897?sp_atk=bea2e4dc-0c7b-4057-9915-ea5dd81242f4,Health & Wellness,Food Nutrition,Others,805.0,2.3978952727983707,0.45454545454545453
941,27.1,24.35,10,5.0,3,2,Ego Pharmaceuticals,10,3,https://shopee.sg/Ego-Qv-Skin-Lotion-Repairs-Skin-500ml-i.195238920.8517592812?sp_atk=0a704fa3-a2ed-4b39-922f-79b602ac5d7b,Beauty & Personal Care,Bath & Body,Body lotion,998.0,2.302585092994046,0.5
942,36.7,36.7,0,5.0,3,1,CALTRATE,11,5,https://shopee.sg/CALTRATE-Bone-and-Muscle-Health-Plus-Tablets-60s-i.195238920.7983278824?sp_atk=1e79da6d-c24f-4915-959d-b8cfbc333038,Health & Wellness,Food Nutrition,Others,373.0,2.3978952727983707,0.45454545454545453
943,21.9,21.9,0,5.0,2,2,Maybelline New York,10,13,https://shopee.sg/Maybelline-Lash-Sensational-Mascara-In-Blackest-Black-i.195238920.7179779022?sp_atk=4e99e968-1fdc-4698-abfe-495a8a7729d4,Beauty & Personal Care,Makeup,Eye,1418.0,2.302585092994046,0.5
944,44.9,40.3,10,5.0,2,0,La Roche-Posay,13,7,https://shopee.sg/La-Roche-Posay-Effaclar-Duo-Spf30-40Ml-i.195238920.7179769659?sp_atk=4a48700c-3ffd-4ca3-80bf-18f53b53a2e3,Beauty & Personal Care,Skincare,Cleanser,1535.0,2.5649493574615367,0.38461538461538464
945,12.9,12.9,0,5.0,2,2,Canesten,15,14,https://shopee.sg/Canesten-Sensicare-Calm-i.195238920.6218637476?sp_atk=ed27245b-edec-4dcf-a31d-b47982faf161,Beauty & Personal Care,Feminine Care,Feminine Wash & Wipes,296.0,2.70805020110221,0.3333333333333333
946,20.0,18.0,10,5.0,2,1,21ST CENTURY,3,6,https://shopee.sg/21St-Century-Ultra-Mega-Fat-Burners-Vegetarian-Cholesterol-Free-Capsules-(-Prevent-Excess-Fat-In-Liver)-60S-i.195238920.12533382556?sp_atk=c3e6758e-8024-4153-b390-847cf79eaa92,Sports & Outdoors,Sports Nutrition,Fat burners,1020.0,1.0986122886681098,0.6666666666666666
947,16.0,16.0,0,5.0,1,1,BANANA BOAT,6,4,https://shopee.sg/Banana-Boat-Banana-Boat-Protective-Tanning-Oil-Spf8-235Ml-i.195238920.3005438184?sp_atk=4de80448-2540-4f2b-85c3-880a48ace1e8,Beauty & Personal Care,Bath & Body,Sun Care,1063.0,1.791759469228055,0.5
948,2.5,1.6,36,4.3,1,1,Watsons,10,0,https://shopee.sg/Watsons-Antibac-H.Sani-Pine-30Ml-i.195238920.6607747167?sp_atk=f45cc72a-8b77-49f2-9849-11a2d51a1880,Beauty & Personal Care,Bath & Body,Deodorant,459.0,2.302585092994046,0.3
949,79.5,79.5,0,4.3,2,2,Similac,13,0,https://shopee.sg/SIMILAC-GAIN-2FL-Growing-up-milk-formula-Stage-4-(-3years-onwards-)-1.8kg-i.195238920.4579190265?sp_atk=87c8817a-4710-49bb-a5be-0a479862e3c7,"Toys, Kids & Babies",Milk Formula (1 year+),Growing Up Milk (3 Years+),1992.0,2.5649493574615367,0.23076923076923078
950,29.8,26.7,10,5.0,1,1,DAENG GI MEO RI,16,3,https://shopee.sg/DAENG-GI-MEO-RI-Medicinal-Herb-Hair-Colour-Brown-60g-i.195238920.11701498855?sp_atk=1fc90239-5fed-4489-91e3-26553b99646d,Beauty & Personal Care,Women's Hair Care,Hair Color,2500.0,2.772588722239781,0.1875
951,4.5,4.3,4,5.0,0,0,Oral-B,5,0,https://shopee.sg/Oral-B-Stages-Children-Toothpaste-Star-Wars-92G-i.195238920.10762296221?sp_atk=a274f498-dc74-4e00-ada7-cf2e3d869c4b,Beauty & Personal Care,Oral Care,Toothpaste,744.0,1.6094379124341003,0.4
952,8.5,7.6,11,5.0,0,0,Colgate,12,0,https://shopee.sg/COLGATE-Optic-White-Dazzling-White-Toothpaste-100g-i.195238920.7087901981?sp_atk=ca4d98af-0602-4d2c-9824-eb380b2e26c8,Beauty & Personal Care,Oral Care,Toothpaste,235.0,2.4849066497880004,0.16666666666666666
953,19.9,19.9,0,5.0,2,1,Hada Labo,11,0,https://shopee.sg/HADA-LABO-Kouji-Cleansing-Foam-120g-i.195238920.9017265986?sp_atk=985eb7d7-06fc-4324-b090-cc8a7180edb6,Beauty & Personal Care,Skincare,Cleanser,941.0,2.3978952727983707,0.18181818181818182
954,2.0,1.45,28,5.0,1,1,HAIR SYSTEM WATSONS,6,1,https://shopee.sg/Hair-System-By-Watsons-Dr-Conditioner-100Ml-i.195238920.3307800491?sp_atk=c0514460-cd4f-4512-85da-21f537f57543,Beauty & Personal Care,Women's Hair Care,Conditioner,583.0,1.791759469228055,0.3333333333333333
955,8.5,7.6,11,5.0,1,1,Colgate,8,0,https://shopee.sg/COLGATE-Optic-White-Sparkling-White-Toothpaste-100g-i.195238920.10801457752?sp_atk=36fd500e-99f5-412c-8e63-26019336bbd9,Beauty & Personal Care,Oral Care,Toothpaste,264.0,2.0794415416798357,0.25
956,26.9,24.1,10,5.0,1,1,Nutox,7,2,https://shopee.sg/Nutox-Anti-Ageing-Cream-30Ml-i.195238920.9016869037?sp_atk=94b55f18-42d2-4c22-b586-d80b84f57bf3,Beauty & Personal Care,Skincare,Moisturizer,1106.0,1.9459101490553132,0.2857142857142857
957,9.5,9.5,0,5.0,0,0,SENSODYNE,15,1,https://shopee.sg/SENSODYNE-Repair-and-Protect-Toothpaste-100g-i.195238920.10300403780?sp_atk=2945be9b-cb08-4acf-a9d8-e830857c0e39,Beauty & Personal Care,Oral Care,Toothpaste,341.0,2.70805020110221,0.13333333333333333
958,5.9,5.2,12,5.0,2,2,Naturals by Watsons,10,1,https://shopee.sg/NATURALS-BY-WATSONS-Argan-Hand-Wash-400ml-i.195238920.8049387185?sp_atk=d31a2e53-6dd8-4635-b048-7cc2c520ee15,Beauty & Personal Care,Bath & Body,Hand Wash & Sanitizers,1069.0,2.302585092994046,0.2
959,39.0,39.0,0,5.0,2,1,Ensure,10,4,https://shopee.sg/ENSURE-LIFE-HMB-Daily-Adult-Nutrition-milk-powder-(COFFEE)-850G-i.195238920.6283292206?sp_atk=41b7bda5-ceb8-4c14-890b-438d1e144dc4,Food & Beverages,Beverages,Coffee,796.0,2.302585092994046,0.2
960,5.95,5.25,12,5.0,0,0,Colgate,10,0,https://shopee.sg/COLGATE-Total-Whitening-Toothpaste-150g-i.195238920.9750899740?sp_atk=ca2faf92-e233-4b77-9902-db9fbd428c59,Beauty & Personal Care,Oral Care,Toothpaste,165.0,2.302585092994046,0.2
961,16.9,15.1,11,5.0,1,1,Neutrogena,10,1,https://shopee.sg/NEUTROGENA-Pore-Refining-Toner-200ml-i.195238920.9717231876?sp_atk=1a023c04-ea9f-4bc6-85ec-ae7ac51bd3b9,Beauty & Personal Care,Skincare,Toners & Mists,1109.0,2.302585092994046,0.3
962,3.9,3.75,4,5.0,3,3,Biore,10,4,https://shopee.sg/Biore-Cleansing-Oil-Cotton-Sheet-10'S-i.195238920.5618646471?sp_atk=27319319-31e6-490c-a789-3d7cf4b79590,Beauty & Personal Care,Beauty Devices & Tools,Makeup Accessories,296.0,2.302585092994046,0.3
